metrics,query,galago,anserini,galago_best,anserini_best,abs_diff
ndcg_cut_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Automatic%20acceleration,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traction%20motor/Transportation%20applications/Railways/Dynamic%20braking,0.0192,0.0486,-0.0294,0.0294,0.0294
Rprec,enwiki:Traction%20motor/Transportation%20applications/Railways/Dynamic%20braking,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traction%20motor/Transportation%20applications/Railways/Dynamic%20braking,0.0208,0.0556,-0.0348,0.0348,0.0348
P_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Dynamic%20braking,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Traction%20motor/Transportation%20applications/Railways/Dynamic%20braking,0.0,0.5,-0.5,0.5,0.5
ndcg_cut_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Dynamic%20braking,0.0,0.1443,-0.1443,0.1443,0.1443
map,enwiki:Traction%20motor/Transportation%20applications/Railways/Mounting%20of%20motors,0.0161,0.0727,-0.0566,0.0566,0.0566
Rprec,enwiki:Traction%20motor/Transportation%20applications/Railways/Mounting%20of%20motors,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traction%20motor/Transportation%20applications/Railways/Mounting%20of%20motors,0.0323,0.1429,-0.1106,0.1106,0.1106
P_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Mounting%20of%20motors,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Traction%20motor/Transportation%20applications/Railways/Mounting%20of%20motors,0.5,0.5,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Mounting%20of%20motors,0.0,0.2044,-0.2044,0.2044,0.2044
map,enwiki:Traction%20motor/Transportation%20applications/Railways/Power%20control,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Traction%20motor/Transportation%20applications/Railways/Power%20control,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traction%20motor/Transportation%20applications/Railways/Power%20control,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Power%20control,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traction%20motor/Transportation%20applications/Railways/Power%20control,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Power%20control,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traction%20motor/Transportation%20applications/Railways/Windings,0.0044,0.0125,-0.0081,0.0081,0.0081
Rprec,enwiki:Traction%20motor/Transportation%20applications/Railways/Windings,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traction%20motor/Transportation%20applications/Railways/Windings,0.0044,0.0125,-0.0081,0.0081,0.0081
P_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Windings,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traction%20motor/Transportation%20applications/Railways/Windings,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traction%20motor/Transportation%20applications/Railways/Windings,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traction%20motor/Transportation%20applications/Road%20vehicles,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Traction%20motor/Transportation%20applications/Road%20vehicles,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traction%20motor/Transportation%20applications/Road%20vehicles,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Traction%20motor/Transportation%20applications/Road%20vehicles,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traction%20motor/Transportation%20applications/Road%20vehicles,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traction%20motor/Transportation%20applications/Road%20vehicles,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea,0.0215,0.0444,-0.022900000000000004,0.022900000000000004,0.022900000000000004
Rprec,enwiki:Traveler's%20diarrhea,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea,0.0476,0.1111,-0.0635,0.0635,0.0635
P_20,enwiki:Traveler's%20diarrhea,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Traveler's%20diarrhea,0.25,0.5,-0.25,0.25,0.25
ndcg_cut_20,enwiki:Traveler's%20diarrhea,0.0,0.1175,-0.1175,0.1175,0.1175
map,enwiki:Traveler's%20diarrhea/Causes,0.1141,0.3312,-0.21710000000000002,0.21710000000000002,0.21710000000000002
Rprec,enwiki:Traveler's%20diarrhea/Causes,0.25,0.25,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Causes,0.25,1.0,-0.75,0.75,0.75
P_20,enwiki:Traveler's%20diarrhea/Causes,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Causes,0.5,0.5,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Causes,0.2657,0.5135,-0.24779999999999996,0.24779999999999996,0.24779999999999996
map,enwiki:Traveler's%20diarrhea/Causes/Immunity,0.0625,0.1111,-0.048600000000000004,0.048600000000000004,0.048600000000000004
Rprec,enwiki:Traveler's%20diarrhea/Causes/Immunity,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Causes/Immunity,0.0625,0.1111,-0.048600000000000004,0.048600000000000004,0.048600000000000004
P_20,enwiki:Traveler's%20diarrhea/Causes/Immunity,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Causes/Immunity,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Causes/Immunity,0.2447,0.301,-0.05629999999999999,0.05629999999999999,0.05629999999999999
map,enwiki:Traveler's%20diarrhea/Causes/Risk%20factors,0.0029,0.0038,-0.0009000000000000002,0.0009000000000000002,0.0009000000000000002
Rprec,enwiki:Traveler's%20diarrhea/Causes/Risk%20factors,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Causes/Risk%20factors,0.0039,0.0039,0.0,0.0,0.0
P_20,enwiki:Traveler's%20diarrhea/Causes/Risk%20factors,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Causes/Risk%20factors,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Causes/Risk%20factors,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Epidemiology,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Traveler's%20diarrhea/Epidemiology,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Epidemiology,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Traveler's%20diarrhea/Epidemiology,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Epidemiology,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Epidemiology,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Prevention/Medications,0.0027,0.0054,-0.0027,0.0027,0.0027
Rprec,enwiki:Traveler's%20diarrhea/Prevention/Medications,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Prevention/Medications,0.01,0.0217,-0.0117,0.0117,0.0117
P_20,enwiki:Traveler's%20diarrhea/Prevention/Medications,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Prevention/Medications,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Prevention/Medications,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Prevention/Probiotics,0.0208,0.0125,0.008299999999999998,-0.008299999999999998,0.008299999999999998
Rprec,enwiki:Traveler's%20diarrhea/Prevention/Probiotics,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Prevention/Probiotics,0.0208,0.0125,0.008299999999999998,-0.008299999999999998,0.008299999999999998
P_20,enwiki:Traveler's%20diarrhea/Prevention/Probiotics,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Prevention/Probiotics,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Prevention/Probiotics,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Prevention/Sanitation,0.0021,0.002,9.999999999999983e-05,-9.999999999999983e-05,9.999999999999983e-05
Rprec,enwiki:Traveler's%20diarrhea/Prevention/Sanitation,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Prevention/Sanitation,0.0042,0.0041,9.99999999999994e-05,-9.99999999999994e-05,9.99999999999994e-05
P_20,enwiki:Traveler's%20diarrhea/Prevention/Sanitation,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Prevention/Sanitation,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Prevention/Sanitation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Prevention/Vaccination,0.0044,0.0037,0.0007000000000000001,-0.0007000000000000001,0.0007000000000000001
Rprec,enwiki:Traveler's%20diarrhea/Prevention/Vaccination,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Prevention/Vaccination,0.0044,0.0037,0.0007000000000000001,-0.0007000000000000001,0.0007000000000000001
P_20,enwiki:Traveler's%20diarrhea/Prevention/Vaccination,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Prevention/Vaccination,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Prevention/Vaccination,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Prevention/Water,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Traveler's%20diarrhea/Prevention/Water,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Prevention/Water,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Traveler's%20diarrhea/Prevention/Water,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Prevention/Water,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Prevention/Water,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Signs%20and%20symptoms,0.0,0.0006,-0.0006,0.0006,0.0006
Rprec,enwiki:Traveler's%20diarrhea/Signs%20and%20symptoms,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Signs%20and%20symptoms,0.0,0.0011,-0.0011,0.0011,0.0011
P_20,enwiki:Traveler's%20diarrhea/Signs%20and%20symptoms,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Signs%20and%20symptoms,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Signs%20and%20symptoms,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Society%20and%20culture,0.002,0.0047,-0.0027,0.0027,0.0027
Rprec,enwiki:Traveler's%20diarrhea/Society%20and%20culture,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Society%20and%20culture,0.002,0.0047,-0.0027,0.0027,0.0027
P_20,enwiki:Traveler's%20diarrhea/Society%20and%20culture,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Society%20and%20culture,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Society%20and%20culture,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Society%20and%20culture/Wilderness%20diarrhea,1.0,1.0,0.0,0.0,0.0
Rprec,enwiki:Traveler's%20diarrhea/Society%20and%20culture/Wilderness%20diarrhea,1.0,1.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Society%20and%20culture/Wilderness%20diarrhea,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Traveler's%20diarrhea/Society%20and%20culture/Wilderness%20diarrhea,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Society%20and%20culture/Wilderness%20diarrhea,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Society%20and%20culture/Wilderness%20diarrhea,1.0,1.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Treatment,0.0013,0.0017,-0.00039999999999999996,0.00039999999999999996,0.00039999999999999996
Rprec,enwiki:Traveler's%20diarrhea/Treatment,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Treatment,0.0013,0.0017,-0.00039999999999999996,0.00039999999999999996,0.00039999999999999996
P_20,enwiki:Traveler's%20diarrhea/Treatment,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Treatment,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Treatment,0.0,0.0,0.0,0.0,0.0
map,enwiki:Traveler's%20diarrhea/Treatment/Antibiotics,0.0406,0.0548,-0.014200000000000004,0.014200000000000004,0.014200000000000004
Rprec,enwiki:Traveler's%20diarrhea/Treatment/Antibiotics,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Treatment/Antibiotics,0.0435,0.0556,-0.0121,0.0121,0.0121
P_20,enwiki:Traveler's%20diarrhea/Treatment/Antibiotics,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Traveler's%20diarrhea/Treatment/Antibiotics,0.5,1.0,-0.5,0.5,0.5
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Treatment/Antibiotics,0.0,0.1443,-0.1443,0.1443,0.1443
map,enwiki:Traveler's%20diarrhea/Treatment/Antimotility%20agents,0.3333,0.5,-0.16670000000000001,0.16670000000000001,0.16670000000000001
Rprec,enwiki:Traveler's%20diarrhea/Treatment/Antimotility%20agents,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Traveler's%20diarrhea/Treatment/Antimotility%20agents,0.3333,0.5,-0.16670000000000001,0.16670000000000001,0.16670000000000001
P_20,enwiki:Traveler's%20diarrhea/Treatment/Antimotility%20agents,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Traveler's%20diarrhea/Treatment/Antimotility%20agents,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Traveler's%20diarrhea/Treatment/Antimotility%20agents,0.5,0.6309,-0.13090000000000002,0.13090000000000002,0.13090000000000002
map,enwiki:Tsunami,0.0108,0.0232,-0.012399999999999998,0.012399999999999998,0.012399999999999998
Rprec,enwiki:Tsunami,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami,0.0108,0.0256,-0.0148,0.0148,0.0148
P_20,enwiki:Tsunami,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami,0.0,0.2,-0.2,0.2,0.2
ndcg_cut_20,enwiki:Tsunami,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/Characteristics,0.0003,0.0017,-0.0014,0.0014,0.0014
Rprec,enwiki:Tsunami/Characteristics,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Characteristics,0.002,0.0052,-0.0031999999999999997,0.0031999999999999997,0.0031999999999999997
P_20,enwiki:Tsunami/Characteristics,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Characteristics,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Characteristics,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/Drawback,0.6111,0.6667,-0.05559999999999998,0.05559999999999998,0.05559999999999998
Rprec,enwiki:Tsunami/Drawback,0.5,0.5,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Drawback,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Tsunami/Drawback,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Drawback,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Drawback,0.7977,0.8316,-0.03390000000000004,0.03390000000000004,0.03390000000000004
map,enwiki:Tsunami/Generation%20mechanisms,1.0,1.0,0.0,0.0,0.0
Rprec,enwiki:Tsunami/Generation%20mechanisms,1.0,1.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Generation%20mechanisms,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Tsunami/Generation%20mechanisms,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Generation%20mechanisms,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Generation%20mechanisms,1.0,1.0,0.0,0.0,0.0
map,enwiki:Tsunami/Generation%20mechanisms/Landslides,0.0125,0.0217,-0.0092,0.0092,0.0092
Rprec,enwiki:Tsunami/Generation%20mechanisms/Landslides,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Generation%20mechanisms/Landslides,0.0112,0.0323,-0.0211,0.0211,0.0211
P_20,enwiki:Tsunami/Generation%20mechanisms/Landslides,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Generation%20mechanisms/Landslides,0.0,0.25,-0.25,0.25,0.25
ndcg_cut_20,enwiki:Tsunami/Generation%20mechanisms/Landslides,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/Generation%20mechanisms/Man-made%20or%20triggered%20tsunamis,0.0007,0.0007,0.0,0.0,0.0
Rprec,enwiki:Tsunami/Generation%20mechanisms/Man-made%20or%20triggered%20tsunamis,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Generation%20mechanisms/Man-made%20or%20triggered%20tsunamis,0.002,0.0022,-0.0002000000000000001,0.0002000000000000001,0.0002000000000000001
P_20,enwiki:Tsunami/Generation%20mechanisms/Man-made%20or%20triggered%20tsunamis,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Generation%20mechanisms/Man-made%20or%20triggered%20tsunamis,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Generation%20mechanisms/Man-made%20or%20triggered%20tsunamis,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/Generation%20mechanisms/Meteotsunamis,0.225,0.3611,-0.13609999999999997,0.13609999999999997,0.13609999999999997
Rprec,enwiki:Tsunami/Generation%20mechanisms/Meteotsunamis,0.0,0.5,-0.5,0.5,0.5
recip_rank,enwiki:Tsunami/Generation%20mechanisms/Meteotsunamis,0.25,0.5,-0.25,0.25,0.25
P_20,enwiki:Tsunami/Generation%20mechanisms/Meteotsunamis,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Generation%20mechanisms/Meteotsunamis,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Generation%20mechanisms/Meteotsunamis,0.4413,0.5714,-0.1301,0.1301,0.1301
map,enwiki:Tsunami/Generation%20mechanisms/Seismicity,0.0034,0.0042,-0.0007999999999999999,0.0007999999999999999,0.0007999999999999999
Rprec,enwiki:Tsunami/Generation%20mechanisms/Seismicity,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Generation%20mechanisms/Seismicity,0.0042,0.0035,0.0006999999999999997,-0.0006999999999999997,0.0006999999999999997
P_20,enwiki:Tsunami/Generation%20mechanisms/Seismicity,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Generation%20mechanisms/Seismicity,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Generation%20mechanisms/Seismicity,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/History,0.0618,0.0462,0.015600000000000003,-0.015600000000000003,0.015600000000000003
Rprec,enwiki:Tsunami/History,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/History,0.1,0.1111,-0.011099999999999999,0.011099999999999999,0.011099999999999999
P_20,enwiki:Tsunami/History,0.1,0.05,0.05,-0.05,0.05
recall_40,enwiki:Tsunami/History,0.5,0.25,0.25,-0.25,0.25
ndcg_cut_20,enwiki:Tsunami/History,0.2104,0.1175,0.09290000000000001,-0.09290000000000001,0.09290000000000001
map,enwiki:Tsunami/Mitigation,0.006,0.0078,-0.0017999999999999995,0.0017999999999999995,0.0017999999999999995
Rprec,enwiki:Tsunami/Mitigation,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Mitigation,0.01,0.0093,0.000700000000000001,-0.000700000000000001,0.000700000000000001
P_20,enwiki:Tsunami/Mitigation,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Mitigation,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Mitigation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude,0.0244,0.0625,-0.038099999999999995,0.038099999999999995,0.038099999999999995
Rprec,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude,0.0244,0.0625,-0.038099999999999995,0.038099999999999995,0.038099999999999995
P_20,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude,0.0,1.0,-1.0,1.0,1.0
ndcg_cut_20,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude,0.0,0.2447,-0.2447,0.2447,0.2447
map,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Intensity%20scales,0.0241,0.072,-0.0479,0.0479,0.0479
Rprec,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Intensity%20scales,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Intensity%20scales,0.0323,0.0833,-0.051,0.051,0.051
P_20,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Intensity%20scales,0.0,0.1,-0.1,0.1,0.1
recall_40,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Intensity%20scales,0.25,0.5,-0.25,0.25,0.25
ndcg_cut_20,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Intensity%20scales,0.0,0.2031,-0.2031,0.2031,0.2031
map,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Magnitude%20scales,0.0321,0.3402,-0.3081,0.3081,0.3081
Rprec,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Magnitude%20scales,0.0,0.3333,-0.3333,0.3333,0.3333
recip_rank,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Magnitude%20scales,0.0909,1.0,-0.9091,0.9091,0.9091
P_20,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Magnitude%20scales,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Magnitude%20scales,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Magnitude%20scales,0.1309,0.4693,-0.33840000000000003,0.33840000000000003,0.33840000000000003
map,enwiki:Tsunami/Terminology,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Tsunami/Terminology,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Terminology,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Tsunami/Terminology,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Terminology,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Terminology,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/Terminology/Seismic%20sea%20wave,1.0,1.0,0.0,0.0,0.0
Rprec,enwiki:Tsunami/Terminology/Seismic%20sea%20wave,1.0,1.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Terminology/Seismic%20sea%20wave,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Tsunami/Terminology/Seismic%20sea%20wave,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Terminology/Seismic%20sea%20wave,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Terminology/Seismic%20sea%20wave,1.0,1.0,0.0,0.0,0.0
map,enwiki:Tsunami/Terminology/Tidal%20wave,1.0,1.0,0.0,0.0,0.0
Rprec,enwiki:Tsunami/Terminology/Tidal%20wave,1.0,1.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Terminology/Tidal%20wave,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Tsunami/Terminology/Tidal%20wave,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Terminology/Tidal%20wave,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Terminology/Tidal%20wave,1.0,1.0,0.0,0.0,0.0
map,enwiki:Tsunami/Terminology/Tsunami,0.0015,0.0039,-0.0024,0.0024,0.0024
Rprec,enwiki:Tsunami/Terminology/Tsunami,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Terminology/Tsunami,0.0015,0.0039,-0.0024,0.0024,0.0024
P_20,enwiki:Tsunami/Terminology/Tsunami,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Terminology/Tsunami,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Terminology/Tsunami,0.0,0.0,0.0,0.0,0.0
map,enwiki:Tsunami/Warnings%20and%20predictions,0.0749,0.092,-0.017100000000000004,0.017100000000000004,0.017100000000000004
Rprec,enwiki:Tsunami/Warnings%20and%20predictions,0.1111,0.1111,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Warnings%20and%20predictions,0.1429,0.2,-0.05710000000000001,0.05710000000000001,0.05710000000000001
P_20,enwiki:Tsunami/Warnings%20and%20predictions,0.15,0.15,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Warnings%20and%20predictions,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Warnings%20and%20predictions,0.1973,0.2182,-0.020900000000000002,0.020900000000000002,0.020900000000000002
map,enwiki:Tsunami/Warnings%20and%20predictions/Forecast%20of%20tsunami%20attack%20probability,0.5,0.5,0.0,0.0,0.0
Rprec,enwiki:Tsunami/Warnings%20and%20predictions/Forecast%20of%20tsunami%20attack%20probability,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Tsunami/Warnings%20and%20predictions/Forecast%20of%20tsunami%20attack%20probability,0.5,0.5,0.0,0.0,0.0
P_20,enwiki:Tsunami/Warnings%20and%20predictions/Forecast%20of%20tsunami%20attack%20probability,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Tsunami/Warnings%20and%20predictions/Forecast%20of%20tsunami%20attack%20probability,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Tsunami/Warnings%20and%20predictions/Forecast%20of%20tsunami%20attack%20probability,0.6309,0.6309,0.0,0.0,0.0
